operaciones_ult_12m;gastos_ult_12m;limite_credito_tc;antiguedad_cliente;tasa_interes;ingresos;pct_ingreso;antiguedad_empleado;edad;estado_civil_N;estado_credito_N;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo;cluster
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;;menor_25;N;C;3600.0;3.0;ALQUILER;INVERSIONES;Y;PASIVO;F;POSGRADO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;;menor_25;S;P;11000.0;3.0;PROPIA;EDUCACIÓN;N;ACTIVO;M;POSGRADO_COMPLETO;2.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;hasta_20k;20_a_40;;25_a_30;D;C;3600.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;DESCONOCIDO;1.0;0
75_a_100;4k_a_6k;3k_a_5k;mayor_4y;7p_a_15p;hasta_20k;20_a_40;menor_5;menor_25;S;C;3600.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;D;P;7500.0;2.0;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;mayor_10;25_a_30;S;P;9000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;;20k_a_50k;hasta_20;5_a_10;menor_25;S;C;2200.0;3.0;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;;20k_a_50k;hasta_20;menor_5;menor_25;S;P;2000.0;4.0;HIPOTECA;PERSONAL;N;ACTIVO;M;POSGRADO_COMPLETO;2.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;hasta_20k;20_a_40;menor_5;menor_25;N;C;3600.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;12000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
75_a_100;4k_a_6k;5k_a_10k;mayor_4y;;hasta_20k;20_a_40;menor_5;menor_25;S;C;3600.0;3.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;0.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;hasta_7p;hasta_20k;20_a_40;menor_5;menor_25;C;C;3600.0;3.0;ALQUILER;MEJORAS_HOGAR;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;1
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;hasta_20k;hasta_20;menor_5;menor_25;C;C;3600.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;1
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;3600.0;4.0;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;4.0;1
75_a_100;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;P;3600.0;4.0;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;S;C;3600.0;4.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;4800.0;2.0;HIPOTECA;INVERSIONES;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;;menor_25;N;P;3600.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0;1
50_a_75;2k_a_4k;mayor_10k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;C;3600.0;4.0;ALQUILER;SALUD;N;ACTIVO;M;POSGRADO_COMPLETO;1.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_5;menor_25;S;C;3600.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;C;3600.0;3.0;ALQUILER;SALUD;N;PASIVO;F;UNIVERSITARIO_COMPLETO;5.0;1
30_a_50;2k_a_4k;5k_a_10k;mayor_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;3.0;ALQUILER;PAGO_DEUDAS;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;0.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_5;25_a_30;S;C;3600.0;4.0;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;4.0;1
50_a_75;2k_a_4k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;4.0;ALQUILER;PERSONAL;N;ACTIVO;F;DESCONOCIDO;2.0;1
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;3.0;ALQUILER;PAGO_DEUDAS;N;PASIVO;M;UNIVERSITARIO_COMPLETO;0.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;3600.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;7750.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;S;P;15800.0;4.0;HIPOTECA;PAGO_DEUDAS;Y;ACTIVO;F;DESCONOCIDO;2.0;1
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;3600.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;N;P;3600.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;1800.0;4.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;D;P;4800.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;1
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;3600.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0;0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;10000.0;3.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;3.0;1
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;3600.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;1800.0;4.0;PROPIA;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;5.0;1
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;P;3600.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0;0
50_a_75;4k_a_6k;5k_a_10k;menor_2y;7p_a_15p;20k_a_50k;40_a_60;menor_5;menor_25;N;P;14600.0;2.0;PROPIA;SALUD;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0;0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;6000.0;2.0;PROPIA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;P;3600.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;3600.0;3.0;ALQUILER;SALUD;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;1
50_a_75;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;3600.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;N;C;3600.0;3.0;ALQUILER;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;5.0;1
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;3.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;C;P;12000.0;4.0;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_5;25_a_30;C;P;3600.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;N;P;3600.0;2.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;2.0;0
15_a_30;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;C;P;6000.0;4.0;HIPOTECA;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;1
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;N;P;3600.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;N;P;3600.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;25_a_30;N;P;10000.0;2.0;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;5_a_10;menor_25;S;C;4000.0;4.0;HIPOTECA;SALUD;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;3600.0;4.0;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;1
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;;menor_25;C;P;18000.0;2.0;PROPIA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;3600.0;3.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;3600.0;3.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;3250.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;1
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;8000.0;2.0;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;1
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;12000.0;3.0;PROPIA;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;1400.0;4.0;HIPOTECA;PERSONAL;Y;PASIVO;F;DESCONOCIDO;3.0;1
50_a_75;2k_a_4k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;25_a_30;S;P;4000.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_5;25_a_30;D;C;3600.0;2.0;ALQUILER;MEJORAS_HOGAR;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0;0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;4.0;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;4500.0;2.0;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;D;P;3600.0;3.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;1
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;5_a_10;25_a_30;N;P;4800.0;3.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;3600.0;4.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;menor_3k;mayor_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;P;5400.0;4.0;HIPOTECA;MEJORAS_HOGAR;N;PASIVO;F;UNIVERSITARIO_COMPLETO;0.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;25_a_30;S;P;9000.0;4.0;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0;0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;4800.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;5.0;1
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;2.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;D;P;8500.0;3.0;PROPIA;EDUCACIÓN;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;POSGRADO_COMPLETO;3.0;0
75_a_100;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;3600.0;3.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;7500.0;3.0;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;;20k_a_50k;hasta_20;menor_5;25_a_30;C;P;5000.0;4.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;6000.0;4.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0;1
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;C;P;3600.0;4.0;ALQUILER;INVERSIONES;Y;ACTIVO;F;DESCONOCIDO;1.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;menor_5;menor_25;S;P;15000.0;4.0;PROPIA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;1
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;11000.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;0.0;0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;;20k_a_50k;20_a_40;menor_5;menor_25;S;P;11000.0;2.0;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;11000.0;2.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;4.0;1
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;D;P;2000.0;2.0;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;2.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;;25_a_30;C;P;15000.0;2.0;PROPIA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;11000.0;2.0;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;M;DESCONOCIDO;4.0;1
75_a_100;2k_a_4k;5k_a_10k;2y_a_4y;;20k_a_50k;20_a_40;5_a_10;menor_25;N;P;11000.0;2.0;ALQUILER;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;11000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;11000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;0.0;0
50_a_75;2k_a_4k;3k_a_5k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;menor_5;menor_25;C;C;11000.0;3.0;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;D;P;11000.0;4.0;ALQUILER;PAGO_DEUDAS;N;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;menor_5;menor_25;S;P;11000.0;3.0;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;5k_a_10k;menor_2y;7p_a_15p;20k_a_50k;20_a_40;mayor_10;25_a_30;S;P;10000.0;3.0;HIPOTECA;PERSONAL;N;ACTIVO;M;DESCONOCIDO;0.0;0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;S;P;7000.0;2.0;HIPOTECA;PAGO_DEUDAS;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;5.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;;menor_25;D;P;10000.0;3.0;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;5.0;1
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;5_a_10;menor_25;N;P;11000.0;3.0;ALQUILER;EDUCACIÓN;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;D;P;11000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;C;C;11000.0;4.0;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;1
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;S;C;11000.0;3.0;ALQUILER;INVERSIONES;Y;PASIVO;F;DESCONOCIDO;3.0;1
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;8800.0;2.0;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;;menor_25;C;C;10000.0;3.0;HIPOTECA;MEJORAS_HOGAR;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;3.0;1
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;11000.0;3.0;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;menor_5;25_a_30;S;P;11000.0;4.0;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;1
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;menor_5;25_a_30;C;P;11000.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;25_a_30;S;P;11000.0;2.0;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;1
15_a_30;2k_a_4k;menor_3k;mayor_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;menor_25;S;P;5000.0;3.0;PROPIA;INVERSIONES;Y;PASIVO;F;POSGRADO_COMPLETO;0.0;0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_5;25_a_30;C;P;5400.0;3.0;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;11000.0;2.0;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;mayor_10;25_a_30;C;P;11000.0;2.0;ALQUILER;PERSONAL;N;ACTIVO;M;DESCONOCIDO;2.0;0
50_a_75;2k_a_4k;5k_a_10k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;5000.0;2.0;PROPIA;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0;0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_5;menor_25;C;P;11000.0;2.0;ALQUILER;PAGO_DEUDAS;N;PASIVO;F;POSGRADO_COMPLETO;1.0;0
